player_id,full_name,web_name,player_name,photo_url
361,Daniel Jebbison,Jebbison,Jebbison,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
2122,Michele Di Gregorio,Di Gregorio,Di Gregorio,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
255,Caoimhín Kelleher,Kelleher,Kelleher,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
632,Hákon Rafn Valdimarsson,Valdimarsson,Valdimarsson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1256,Nathan Collins,Collins,Collins,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1519,Sepp van den Berg,Van den Berg,Van den Berg,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
933,Keane Lewis-Potter,Lewis-Potter,Lewis-Potter,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
971,Kristoffer Ajer,Ajer,Ajer,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1202,Michael Kayode,Kayode,Kayode,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1416,Rico Henry,Henry,Henry,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
4,Aaron Hickey,Hickey,Hickey,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
961,Kim Ji-soo,Ji-soo,Ji-soo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
2023,Jannik Schuster,Schuster,Schuster,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
948,Kevin Schade,Schade,Schade,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
350,Dango Ouattara,O.Dango,O.Dango,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1220,Mikkel Damsgaard,Damsgaard,Damsgaard,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1146,Mathias Jensen,Jensen,Jensen,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1679,Vitaly Janelt,Janelt,Janelt,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1808,Antoni Milambo,Milambo,Milambo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
549,Fábio Freitas Gouveia Carvalho,Carvalho,F. Carvalho,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1729,Yehor Yarmoliuk,Yarmoliuk,Y. Yarmoliuk,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
863,Josh Dasilva,Dasilva,J. Dasilva,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
702,Jaidon Anthony,Anthony,Anthony,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
643,Igor Thiago Nascimento Rodrigues,Thiago,I. Rodrigues,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1811,Kaye Furo,Furo,Furo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
245,Callum Wilson,Wilson,C. Wilson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
2024,Mamadou Sangaré,M.Sangaré,M.Sangaré,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1990,El Hadji Malick Diouf,Diouf,Diouf,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
160,Bart Verbruggen,Verbruggen,Verbruggen,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
753,Jason Steele,Steele,Steele,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1820,Ferdi Kadıoğlu,F.Kadıoğlu,F.Kadıoğlu,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1817,Olivier Boscagli,Boscagli,Boscagli,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1819,Maxim De Cuyper,De Cuyper,De Cuyper,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1004,Lewis Dunk,Dunk,Dunk,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1818,Diego Coppola,Coppola,Coppola,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
642,Igor Julio dos Santos de Paulo,Igor,Igor,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
2025,João Pedro Loureiro da Costa,Costinha,Costinha,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
2026,Michael Svoboda,Svoboda,Svoboda,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1226,Mitoma Kaoru,Mitoma,Mitoma,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1725,Yankuba Minteh,Minteh,Minteh,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
677,Jack Hinshelwood,Hinshelwood,Hinshelwood,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1349,Pascal Groß,Groß,Groß,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
571,Georginio Rutter,Georginio,Georginio,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1157,Matt O'Riley,O'Riley,O'Riley,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
408,Diego Gómez Amarilla,Gomez,D. Amarilla,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
503,Facundo Buonanotte,Buonanotte,Buonanotte,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1726,Yasin Ayari,Ayari,Ayari,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1153,Mats Wieffer,Wieffer,Wieffer,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
607,Harry Howell,Howell,Howell,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1822,Tom Watson,Watson,T. Watson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1826,Nehemiah Oriola,Oriola,Oriola,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
2027,Zadok Yohanna,Yohanna,Yohanna,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1824,Stefanos Tzimas,Tzimas,Tzimas,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1825,Charalampos Kostoulas,Kostoulas,Kostoulas,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
492,Evan Ferguson,Ferguson,E. Ferguson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1350,Pascal Struijk,Struijk,Struijk,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1978,Luka Vušković,Vuskovic,Vuskovic,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
2028,Promise David,David,David,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
637,Ibrahim Osman,Osman,Osman,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1823,Malick Yalcouyé,Yalcouyé,Yalcouyé,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
2123,Jaouen Hadjam,Hadjam,Hadjam,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
87,Amario Cozier-Duberry,Cozier-Duberry,Cozier-Duberry,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
2137,José María Andrés Baixauli,Andrés,Andrés,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
466,Emiliano Martínez Romero,Martinez,E. Romero,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1236,Morgan Rogers,Rogers,Rogers,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
840,Jordan Henderson,Henderson,J. Henderson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
369,Danny Welbeck,Welbeck,Welbeck,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1425,Robert Lynch Sánchez,Sánchez,R. Sánchez,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
519,Filip Jörgensen,Jörgensen,Jörgensen,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1397,Reece James,James,R. James,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1649,Trevoh Chalobah,Chalobah,T. Chalobah,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1079,Malo Gusto,Gusto,Gusto,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1692,Wesley Fofana,Fofana,W. Fofana,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
192,Benoît Badiashile Mukinayi,B.Badiashile,B.Badiashile,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1833,Jorrel Hato,Hato,Hato,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
999,Levi Samuels Colwill,Colwill,Colwill,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1828,Mamadou Sarr,M.Sarr,M.Sarr,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
857,Josh Acheampong,Acheampong,Acheampong,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
2029,Marco Palestra,Palestra,Palestra,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
319,Cole Palmer,Palmer,C. Palmer,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1363,Pedro Lomba Neto,Neto,P. Neto,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1829,Estêvão Almeida de Oliveira Gonçalves,Estêvão,Estêvão,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1830,Jamie Bynoe-Gittens,Gittens,Gittens,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1234,Moisés Caicedo Corozo,Caicedo,Caicedo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1445,Roméo Lavia,Lavia,Lavia,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1831,Dário Luís Essugo,D.Essugo,D.Essugo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
2030,Geovany Quenda,Quenda,Quenda,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
886,João Pedro Junqueira de Jesus,João Pedro,João Pedro,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1088,Marc Guiu Paz,Marc Guiu,Marc Guiu,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1534,Shumaira Mheuka,Mheuka,Mheuka,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
2031,Emmanuel Emegha,Emegha,Emegha,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1187,Maxence Lacroix,Lacroix,Lacroix,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1827,Mike Penders,Penders,Penders,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1,Aaron Anselmino,Anselmino,Anselmino,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1668,Valentín Barco,Barco,Barco,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
2032,Pep Chavarría,Chavarria,Chavarria,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
488,Ethan Pinnock,Pinnock,Pinnock,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
538,Frank Onyeka,Onyeka,Onyeka,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
256,Carl Rushworth,Rushworth,Rushworth,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2033,Oliver Dovin,Dovin,Dovin,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2034,Ben Wilson,Wilson,B. Wilson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
208,Bobby Thomas,Thomas,B. Thomas,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2035,Liam Kitching,Kitching,Kitching,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2036,Milan van Ewijk,van Ewijk,van Ewijk,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2037,Jay Dasilva,Dasilva,J. Dasilva,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2038,Kaine Kesler-Hayden,Kesler-Hayden,Kesler-Hayden,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2039,Jake Bidwell,Bidwell,Bidwell,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2040,Joel Latibeaudiere,Latibeaudiere,Latibeaudiere,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
1058,Luke Woolfenden,Woolfenden,Woolfenden,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2041,Miguel Brau,Brau,Brau,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2042,Aurèle Amenda,Amenda,Amenda,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2043,Jack Rudoni,Rudoni,Rudoni,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2044,Matt Grimes,Grimes,Grimes,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2045,Tatsuhiro Sakamoto,Sakamoto,Sakamoto,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2046,Ephron Mason-Clark,Mason-Clark,Mason-Clark,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2047,Josh Eccles,Eccles,Eccles,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2048,Victor Torp,Torp,Torp,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2049,George Shepherd,Shepherd,Shepherd,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
1784,Loum Tchaouna,Tchaouna,Tchaouna,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2050,Raphael Borges Rodrigues,Borges Rodrigues,Borges Rodrigues,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2051,Kai Andrews,Andrews,Andrews,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2052,Haji Wright,Wright,H. Wright,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2053,Brandon Thomas-Asante,Thomas-Asante,Thomas-Asante,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
458,Ellis Simms,Simms,Simms,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2054,Jahnoah Markelo,Markelo,Markelo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2055,Norman Bassette,Bassette,Bassette,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
1575,Taiwo Awoniyi,Awoniyi,Awoniyi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2056,Caleb Yirenkyi,Yirenkyi,Yirenkyi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
587,Gustavo Hamer,Hamer,Hamer,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2118,Sidiki Cherif,Cherif,Cherif,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
2130,Dan Bentley,Bentley,D. Bentley,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_9-110.png
1843,Evann Guessand,Guessand,Guessand,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
149,Axel Disasi,Disasi,Disasi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
389,Dean Henderson,Henderson,D. Henderson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1840,Walter Benítez,Benitez,Benitez,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
293,Chris Richards,Richards,C. Richards,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1846,Jaydee Canvot,Canvot,Canvot,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1664,Tyrick Mitchell,Mitchell,T. Mitchell,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1841,Borna Sosa,Sosa,B. Sosa,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
273,Chadi Riad Dnanou,Chadi Riad,Chadi Riad,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
2057,Oscar Mingueza,Mingueza,Mingueza,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
659,Ismaïla Sarr,Sarr,I. Sarr,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
24,Adam Wharton,Wharton,Wharton,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1845,Yéremy Pino Santos,Yeremy,Yeremy,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1702,Will Hughes,Hughes,W. Hughes,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
773,Jefferson Lerma Solís,Lerma,Lerma,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
341,Daichi Kamada,Kamada,Kamada,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
903,Justin Devenny,Devenny,Devenny,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1437,Romain Esse,Esse,Esse,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1141,Matheus França de Oliveira,M.França,M.França,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
285,Cheick Doucouré,Doucouré,C. Doucouré,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
784,Jesurun Rak-Sakyi,J.Rak-Sakyi,J.Rak-Sakyi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1844,Rio Cardines,Cardines,Cardines,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1848,Joél Drakes-Thomas,Drakes-Thomas,Drakes-Thomas,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
908,Jørgen Strand Larsen,Strand Larsen,Strand Larsen,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
769,Jean-Philippe Mateta,Mateta,Mateta,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
442,Eddie Nketiah,Nketiah,E. Nketiah,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1847,Christantus Uche,Uche,Uche,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
437,Dwight McNeil,McNeil,McNeil,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1401,Remi Matthews,Matthews,Matthews,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1637,Takehiro Tomiyasu,Tomiyasu,Tomiyasu,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
2058,Anan Khalaili,Khalaili,Khalaili,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
2059,Zavier Gozo,Gozo,Gozo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
2138,Honest Ahanor,Ahanor,Ahanor,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
165,Ben Chilwell,Chilwell,B. Chilwell,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
2139,Quinten Timber,Timber,Timber,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
2140,Darío Osorio,Osorio,Osorio,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
303,Christian Nørgaard,Nørgaard,Nørgaard,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
222,Brennan Johnson,Johnson,B. Johnson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
842,Jordan Pickford,Pickford,Pickford,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1115,Mark Travers,Travers,Travers,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1632,Tom King,King,T. King,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
734,James Tarkowski,Tarkowski,Tarkowski,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
751,Jarrad Branthwaite,Branthwaite,Branthwaite,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1203,Michael Keane,Keane,Keane,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
707,Jake O'Brien,O'Brien,J. O'Brien,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1678,Vitalii Mykolenko,Mykolenko,Mykolenko,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1259,Nathan Patterson,Patterson,N. Patterson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1854,Adam Aznou,Aznou,Aznou,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
958,Kiernan Dewsbury-Hall,Dewsbury-Hall,Dewsbury-Hall,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
673,Jack Grealish,Grealish,Grealish,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
720,James Garner,Garner,Garner,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1665,Tyrique George,George,George,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
257,Carlos Alcaraz Durán,Alcaraz,Alcaraz,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
600,Harrison Armstrong,Armstrong,H. Armstrong,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1656,Tyler Dibling,Dibling,Dibling,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1855,Merlin Röhl,Röhl,Röhl,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
2060,Hayden Hackney,Hackney,Hackney,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1294,Norberto Bercique Gomes Betuncal,Beto,Beto,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1853,Thierno Barry,Barry,Barry,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
39,Ainsley Maitland-Niles,Maitland-Niles,Maitland-Niles,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
196,Bernd Leno,Leno,Leno,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1857,Benjamin Lecomte,Lecomte,Lecomte,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1862,Alfie McNally,McNally,A. McNally,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
791,Joachim Andersen,Andersen,J. Andersen,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
123,Antonee Robinson,Robinson,A. Robinson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
846,Jorge Cuenca Barreno,J.Cuenca,J.Cuenca,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
941,Kenny Tete,Tete,Tete,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
247,Calvin Bassey,Bassey,Bassey,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1618,Timothy Castagne,Castagne,Castagne,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
47,Alex Iwobi,Iwobi,Iwobi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
463,Emile Smith Rowe,Smith Rowe,Smith Rowe,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1859,Kevin Santos Lopes de Macedo,Kevin,Kevin,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1332,Oscar Bobb,Bobb,Bobb,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1499,Sander Berge,Berge,Berge,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1626,Tom Cairney,Cairney,Cairney,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
865,Josh King,King,J. King,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1467,Ryan Sessegnon,Sessegnon,R. Sessegnon,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
602,Harrison Reed,Reed,Reed,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1435,Rodrigo Muniz Carvalho,Muniz,Muniz,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1860,Jonah Kusi-Asare,Kusi-Asare,Kusi-Asare,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
2061,Gonzalo García,Gonzalo,Gonzalo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
2062,César Palacios,Palacios,C. Palacios,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1531,Shea Charles,Charles,Charles,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1029,Luc De Fougerolles,De Fougerolles,De Fougerolles,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
2131,Macauley Zepa,Zepa,Zepa,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
2141,Hugo Larsson,Larsson,Larsson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
2142,Manuel Ángel Morán Ibáñez,Ángel,Ángel,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
2143,David Affengruber,Affengruber,Affengruber,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1614,Tim Iroegbunam,Iroegbunam,Iroegbunam,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_88-110.png
2063,Dillon Phillips,Phillips,D. Phillips,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_88-110.png
668,Jack Butland,Butland,Butland,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_88-110.png
2064,Harvey Cartwright,Cartwright,H. Cartwright,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_88-110.png
2065,Thimothée Lo-Tutala,Lo-Tutala,Lo-Tutala,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_88-110.png
818,John Egan,Egan,Egan,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_88-110.png
2066,Charlie Hughes,Hughes,C. Hughes,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_88-110.png
2067,Semi Ajayi,Ajayi,S. Ajayi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_88-110.png
2068,Lewie Coyle,Coyle,Coyle,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_88-110.png
317,Cody Drameh,Drameh,Drameh,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_88-110.png
1462,Ryan Giles,Giles,Giles,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_88-110.png
2069,Matty Jacob,Jacob,Jacob,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_88-110.png
